TIME,TRADE_ID,LAST_EXECUTED_PRICE,LAST_EXECUTED_SIZE,SIDE,IS_MAKER,ORDER_ID,CLIENT_ORDER_ID,FEE_QUANTITY,FEE_ASSET
2021-12-23T00:02:37.075365125Z,94403264762936,48638.7,0.00027888,SELL,1,94403265319913,2021-12-2300:02:37_SELL,0,USDT
2021-12-23T00:02:37.106322077Z,94403264762937,48638.7,0.001285,SELL,1,94403265319913,2021-12-2300:02:37_SELL,0,USDT
2021-12-23T00:02:37.168083792Z,94403264762938,48638.7,0.00128026,SELL,1,94403265319913,2021-12-2300:02:37_SELL,0,USDT
2021-12-23T00:02:37.273054614Z,94403264762939,48638.7,0.00001231,SELL,1,94403265319913,2021-12-2300:02:37_SELL,0,USDT
2021-12-23T00:02:37.325456545Z,94403264762940,48638.6,0.0090867,BUY,1,94403265319912,2021-12-2300:02:37_BUY,0,USDT
2021-12-23T00:02:37.336350824Z,94403264762941,48638.7,0.00049692,SELL,1,94403265319913,2021-12-2300:02:37_SELL,0,USDT
2021-12-23T00:02:37.356550714Z,94403264762942,48638.7,0.00238504,SELL,1,94403265319913,2021-12-2300:02:37_SELL,0,USDT
2021-12-23T00:02:37.366914657Z,94403264762943,48638.7,0.00021535,SELL,1,94403265319913,2021-12-2300:02:37_SELL,0,USDT
2021-12-23T00:02:37.367121194Z,94403264762944,48638.7,0.00118688,SELL,1,94403265319913,2021-12-2300:02:37_SELL,0,USDT
2021-12-23T00:02:37.430221986Z,94403264762945,48638.7,0.00012995,SELL,1,94403265319913,2021-12-2300:02:37_SELL,0,USDT
2021-12-23T00:02:37.461788447Z,94403264762946,48638.7,0.00028243,SELL,1,94403265319913,2021-12-2300:02:37_SELL,0,USDT
2021-12-23T00:02:37.512990400Z,94403264762947,48638.7,0.00012985,SELL,1,94403265319913,2021-12-2300:02:37_SELL,0,USDT
2021-12-23T00:02:37.554840407Z,94403264762948,48638.6,0.00799318,BUY,1,94403265319912,2021-12-2300:02:37_BUY,0,USDT
2021-12-23T00:02:37.586071333Z,94403264762949,48638.6,0.00049732,BUY,1,94403265319912,2021-12-2300:02:37_BUY,0,USDT
2021-12-23T00:02:37.683094896Z,94403264762950,48638.7,0.00413021,SELL,1,94403265319913,2021-12-2300:02:37_SELL,0,USDT
2021-12-23T00:02:37.779736505Z,94403264762951,48638.7,0.00059424,SELL,1,94403265319913,2021-12-2300:02:37_SELL,0,USDT
2021-12-23T00:02:37.800752696Z,94403264762952,48638.7,0.00054494,SELL,1,94403265319913,2021-12-2300:02:37_SELL,0,USDT
2021-12-23T00:02:37.938738484Z,94403264762953,48638.7,0.00180497,SELL,1,94403265319913,2021-12-2300:02:37_SELL,0,USDT
2021-12-23T00:02:38.201651746Z,94403264762954,48638.7,0.00035682,SELL,1,94403265319913,2021-12-2300:02:37_SELL,0,USDT
2021-12-23T00:02:38.265796379Z,94403264762955,48638.7,0.0065454,SELL,1,94403265319913,2021-12-2300:02:37_SELL,0,USDT
2021-12-23T00:02:38.319507468Z,94403264762956,48638.7,0.00071859,SELL,1,94403265319913,2021-12-2300:02:37_SELL,0,USDT
2021-12-23T00:02:38.361963750Z,94403264762957,48638.7,0.00005762,SELL,1,94403265319913,2021-12-2300:02:37_SELL,0,USDT
2021-12-23T00:02:38.372442030Z,94403264762958,48638.7,0.00142025,SELL,1,94403265319913,2021-12-2300:02:37_SELL,0,USDT
2021-12-23T00:02:38.414969847Z,94403264762959,48638.7,0.0000132,SELL,1,94403265319913,2021-12-2300:02:37_SELL,0,USDT
2021-12-23T00:02:38.415251220Z,94403264762960,48638.7,0.00004059,SELL,1,94403265319913,2021-12-2300:02:37_SELL,0,USDT
2021-12-23T00:02:38.415329663Z,94403264762961,48638.7,0.00011314,SELL,1,94403265319913,2021-12-2300:02:37_SELL,0,USDT
2021-12-23T00:02:38.425672100Z,94403264762962,48638.7,0.00001323,SELL,1,94403265319913,2021-12-2300:02:37_SELL,0,USDT
2021-12-23T00:02:38.466592234Z,94403264762963,48638.7,0.00002209,SELL,1,94403265319913,2021-12-2300:02:37_SELL,0,USDT
2021-12-23T00:02:38.487071673Z,94403264762964,48638.7,0.00010496,SELL,1,94403265319913,2021-12-2300:02:37_SELL,0,USDT
2021-12-23T00:02:38.519268582Z,94403264762965,48638.7,0.00002986,SELL,1,94403265319913,2021-12-2300:02:37_SELL,0,USDT
2021-12-23T00:02:38.519498152Z,94403264762966,48638.7,0.00001326,SELL,1,94403265319913,2021-12-2300:02:37_SELL,0,USDT
2021-12-23T00:02:38.529057176Z,94403264762967,48638.7,0.0001316,SELL,1,94403265319913,2021-12-2300:02:37_SELL,0,USDT
2021-12-23T00:02:38.581879875Z,94403264762968,48638.7,0.00051304,SELL,1,94403265319913,2021-12-2300:02:37_SELL,0,USDT
2021-12-23T00:02:38.592422423Z,94403264762969,48638.7,0.0000701,SELL,1,94403265319913,2021-12-2300:02:37_SELL,0,USDT
2021-12-23T00:02:38.614028096Z,94403264762970,48638.7,0.00011895,SELL,1,94403265319913,2021-12-2300:02:37_SELL,0,USDT
2021-12-23T00:02:38.635356046Z,94403264762971,48638.7,0.0010216,SELL,1,94403265319913,2021-12-2300:02:37_SELL,0,USDT
2021-12-23T00:02:38.645814912Z,94403264762972,48638.7,0.00520989,SELL,1,94403265319913,2021-12-2300:02:37_SELL,0,USDT
2021-12-23T00:02:38.656452399Z,94403264762973,48638.7,0.00520173,SELL,1,94403265319913,2021-12-2300:02:37_SELL,0,USDT
2021-12-23T00:02:38.667254511Z,94403264762974,48638.7,0.00519509,SELL,1,94403265319913,2021-12-2300:02:37_SELL,0,USDT
2021-12-23T00:02:38.687491774Z,94403264762975,48638.7,0.00519821,SELL,1,94403265319913,2021-12-2300:02:37_SELL,0,USDT
2021-12-23T00:02:38.707831037Z,94403264762976,48638.7,0.00051099,SELL,1,94403265319913,2021-12-2300:02:37_SELL,0,USDT
2021-12-23T00:02:38.708056508Z,94403264762977,48638.7,0.00043756,SELL,1,94403265319913,2021-12-2300:02:37_SELL,0,USDT
2021-12-23T00:02:38.942393072Z,94403264762978,48638.6,0.00115303,BUY,1,94403265319912,2021-12-2300:02:37_BUY,0,USDT
2021-12-23T00:02:38.952909747Z,94403264762979,48638.6,0.0004621,BUY,1,94403265319912,2021-12-2300:02:37_BUY,0,USDT
2021-12-23T00:02:38.953164469Z,94403264762980,48638.6,0.00006849,BUY,1,94403265319912,2021-12-2300:02:37_BUY,0,USDT
2021-12-23T00:02:39.047805497Z,94403264762981,48638.6,0.00058085,BUY,1,94403265319912,2021-12-2300:02:37_BUY,0,USDT
2021-12-23T00:02:39.057999686Z,94403264762982,48638.6,0.00032741,BUY,1,94403265319912,2021-12-2300:02:37_BUY,0,USDT
2021-12-23T00:02:39.090370696Z,94403264762983,48638.6,0.00121417,BUY,1,94403265319912,2021-12-2300:02:37_BUY,0,USDT
2021-12-23T00:02:39.100709628Z,94403264762984,48638.6,0.00211818,BUY,1,94403265319912,2021-12-2300:02:37_BUY,0,USDT
2021-12-23T00:02:39.101094416Z,94403264762985,48638.6,0.00088668,BUY,1,94403265319912,2021-12-2300:02:37_BUY,0,USDT
2021-12-23T00:02:39.206551679Z,94403264762986,48638.6,0.00077682,BUY,1,94403265319912,2021-12-2300:02:37_BUY,0,USDT
2021-12-23T00:02:39.227092962Z,94403264762987,48638.6,0.00068599,BUY,1,94403265319912,2021-12-2300:02:37_BUY,0,USDT
2021-12-23T00:02:39.237545340Z,94403264762988,48638.6,0.000112,BUY,1,94403265319912,2021-12-2300:02:37_BUY,0,USDT
2021-12-23T00:02:39.332811376Z,94403264762989,48638.6,0.00068452,BUY,1,94403265319912,2021-12-2300:02:37_BUY,0,USDT
2021-12-23T00:02:39.407251375Z,94403264762990,48638.6,0.01248435,BUY,1,94403265319912,2021-12-2300:02:37_BUY,0,USDT
2021-12-23T00:02:39.460590897Z,94403264762991,48638.6,0.00056374,BUY,1,94403265319912,2021-12-2300:02:37_BUY,0,USDT
2021-12-23T00:02:39.481323507Z,94403264762992,48638.6,0.00110137,BUY,1,94403265319912,2021-12-2300:02:37_BUY,0,USDT
2021-12-23T00:02:39.534682596Z,94403264762993,48638.6,0.00068938,BUY,1,94403265319912,2021-12-2300:02:37_BUY,0,USDT
2021-12-23T00:02:39.534872281Z,94403264762994,48638.6,0.00433808,BUY,1,94403265319912,2021-12-2300:02:37_BUY,0,USDT
2021-12-23T00:02:39.534978787Z,94403264762995,48638.6,0.00006879,BUY,1,94403265319912,2021-12-2300:02:37_BUY,0,USDT
2021-12-23T00:02:39.566894416Z,94403264762996,48638.6,0.00221223,BUY,1,94403265319912,2021-12-2300:02:37_BUY,0,USDT
2021-12-23T00:02:39.577655572Z,94403264762997,48638.6,0.00087253,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:39.588200067Z,94403264762998,48638.7,0.00499999,SELL,1,94403265319915,2021-12-2300:02:39_SELL,0,USDT
2021-12-23T00:02:39.588200067Z,94403264762999,48638.7,0.0025,SELL,1,94403265319915,2021-12-2300:02:39_SELL,0,USDT
2021-12-23T00:02:39.588200067Z,94403264763000,48638.7,0.00718689,SELL,1,94403265319915,2021-12-2300:02:39_SELL,0,USDT
2021-12-23T00:02:39.588200067Z,94403264763001,48638.7,0.0334185,SELL,1,94403265319915,2021-12-2300:02:39_SELL,0,USDT
2021-12-23T00:02:39.629644773Z,94403264763002,48638.6,0.00001087,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:39.629897045Z,94403264763003,48638.6,0.00352219,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:39.692860097Z,94403264763004,48638.6,0.0000686,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:39.693011520Z,94403264763005,48638.6,0.00211818,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:39.703099408Z,94403264763006,48638.6,0.00015892,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:39.723727281Z,94403264763007,48638.6,0.00228593,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:39.734622912Z,94403264763008,48638.6,0.00009937,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:39.745453838Z,94403264763009,48638.6,0.0004621,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:39.787095910Z,94403264763010,48638.6,0.00011744,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:39.850460556Z,94403264763011,48638.6,0.00020958,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:39.912999787Z,94403264763012,48638.6,0.00111535,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:39.945143320Z,94403264763013,48638.6,0.00015957,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:39.945338023Z,94403264763014,48638.6,0.00082607,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:39.965671969Z,94403264763015,48638.6,0.00049358,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:40.007772944Z,94403264763016,48638.6,0.0004151,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:40.051347390Z,94403264763017,48638.6,0.00066489,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:40.073746277Z,94403264763018,48638.6,0.00108019,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:40.105683227Z,94403264763019,48638.6,0.00033779,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:40.116565660Z,94403264763020,48638.6,0.00135994,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:40.126087448Z,94403264763021,48638.6,0.00013392,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:40.135733237Z,94403264763022,48638.6,0.00038881,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:40.146432062Z,94403264763023,48638.6,0.00114243,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:40.166844877Z,94403264763024,48638.6,0.00070521,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:40.188440505Z,94403264763025,48638.6,0.00051077,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:40.199010173Z,94403264763026,48638.6,0.00002778,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:40.209634473Z,94403264763027,48638.6,0.00027416,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:40.209824299Z,94403264763028,48638.6,0.00136735,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:40.240106804Z,94403264763029,48638.6,0.00245069,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:40.261761834Z,94403264763030,48638.6,0.0003774,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:40.293507724Z,94403264763031,48638.6,0.00084311,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:40.293760965Z,94403264763032,48638.6,0.00047019,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:40.304150838Z,94403264763033,48638.6,0.00053492,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:40.314498690Z,94403264763034,48638.6,0.00320528,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:40.314684138Z,94403264763035,48638.6,0.00013383,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:40.314771855Z,94403264763036,48638.6,0.00195959,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:40.325643888Z,94403264763037,48638.6,0.00051766,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:40.336326831Z,94403264763038,48638.6,0.00104533,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:40.356999978Z,94403264763039,48638.6,0.00084798,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:40.357207906Z,94403264763040,48638.6,0.00074063,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:40.367725621Z,94403264763041,48638.6,0.00050815,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:40.378401528Z,94403264763042,48638.6,0.00108019,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:40.389144236Z,94403264763043,48638.6,0.00003355,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:40.389342225Z,94403264763044,48638.6,0.0010257,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:40.398856768Z,94403264763045,48638.6,0.00037475,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:40.399054168Z,94403264763046,48638.6,0.00091548,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:40.420313951Z,94403264763047,48638.6,0.00091548,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:40.430333165Z,94403264763048,48638.6,0.00003355,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:40.440797118Z,94403264763049,48638.6,0.00056878,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:40.440966263Z,94403264763050,48638.6,0.00087713,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:40.441044676Z,94403264763051,48638.6,0.00548445,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:40.462221222Z,94403264763052,48638.6,0.00056612,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:40.462434805Z,94403264763053,48638.6,0.00009521,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:40.462583999Z,94403264763054,48638.6,0.00157161,BUY,1,94403265319914,2021-12-2300:02:39_BUY,0,USDT
2021-12-23T00:02:40.473293717Z,94403264763055,48638.6,0.00128903,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.473517289Z,94403264763056,48638.6,0.00006166,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.473676640Z,94403264763057,48638.6,0.00109821,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.484133262Z,94403264763058,48638.6,0.00172653,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.494235927Z,94403264763059,48638.6,0.00063138,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.514736585Z,94403264763060,48638.6,0.00067869,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.515119178Z,94403264763061,48638.6,0.00073038,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.525463941Z,94403264763062,48638.6,0.00013374,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.525650093Z,94403264763063,48638.6,0.00133899,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.535928170Z,94403264763064,48638.7,0.00013642,SELL,1,94403265319917,2021-12-2300:02:40_SELL,0,USDT
2021-12-23T00:02:40.536109893Z,94403264763065,48638.6,0.00092546,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.546952933Z,94403264763066,48638.6,0.00005105,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.567902004Z,94403264763067,48638.6,0.00053055,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.578546498Z,94403264763068,48638.7,0.00015624,SELL,1,94403265319917,2021-12-2300:02:40_SELL,0,USDT
2021-12-23T00:02:40.578667622Z,94403264763069,48638.6,0.00060489,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.578737056Z,94403264763070,48638.7,0.00009382,SELL,1,94403265319917,2021-12-2300:02:40_SELL,0,USDT
2021-12-23T00:02:40.578797706Z,94403264763071,48638.6,0.00002296,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.598884126Z,94403264763072,48638.7,0.0000536,SELL,1,94403265319917,2021-12-2300:02:40_SELL,0,USDT
2021-12-23T00:02:40.599130122Z,94403264763073,48638.6,0.00086285,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.609461943Z,94403264763074,48638.6,0.00013361,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.620132869Z,94403264763075,48638.6,0.00044428,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.630726210Z,94403264763076,48638.6,0.00052296,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.630893847Z,94403264763077,48638.6,0.00078725,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.652150403Z,94403264763078,48638.6,0.00083023,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.652354685Z,94403264763079,48638.7,0.00367169,SELL,1,94403265319917,2021-12-2300:02:40_SELL,0,USDT
2021-12-23T00:02:40.662091247Z,94403264763080,48638.6,0.00045336,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.673296412Z,94403264763081,48638.6,0.00047992,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.704933621Z,94403264763082,48638.6,0.00002691,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.705074597Z,94403264763083,48638.6,0.0000269,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.705148999Z,94403264763084,48638.6,0.00055921,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.725966887Z,94403264763085,48638.6,0.00139449,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.747554073Z,94403264763086,48638.6,0.00026115,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.747860980Z,94403264763087,48638.6,0.0022295,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.758729393Z,94403264763088,48638.6,0.00053396,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.768929139Z,94403264763089,48638.6,0.00052744,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.769180814Z,94403264763090,48638.6,0.00023327,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.779720024Z,94403264763091,48638.6,0.0002673,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.790334770Z,94403264763092,48638.6,0.0017374,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.790535248Z,94403264763093,48638.6,0.00076988,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.821975458Z,94403264763094,48638.6,0.00017064,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.852718860Z,94403264763095,48638.6,0.00243517,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.874253237Z,94403264763096,48638.6,0.0004151,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.883787347Z,94403264763097,48638.6,0.00014575,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.905642537Z,94403264763098,48638.7,0.00012721,SELL,1,94403265319917,2021-12-2300:02:40_SELL,0,USDT
2021-12-23T00:02:40.906151719Z,94403264763099,48638.6,0.00082607,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.916219593Z,94403264763100,48638.6,0.00058477,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.937723517Z,94403264763101,48638.6,0.00015619,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.937816236Z,94403264763102,48638.6,0.00084852,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.948013677Z,94403264763103,48638.6,0.002484,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.957938068Z,94403264763104,48638.6,0.00057097,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.968666166Z,94403264763105,48638.6,0.00026151,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.968796550Z,94403264763106,48638.6,0.00011702,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.979299220Z,94403264763107,48638.6,0.00039659,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.979490265Z,94403264763108,48638.6,0.00068425,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:40.999665200Z,94403264763109,48638.6,0.00059224,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:41.010809361Z,94403264763110,48638.6,0.00055903,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:41.010898584Z,94403264763111,48638.6,0.00047469,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:41.031335603Z,94403264763112,48638.6,0.00218057,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:41.042015186Z,94403264763113,48638.6,0.00074126,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:41.052386779Z,94403264763114,48638.6,0.00042524,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:41.073423462Z,94403264763115,48638.6,0.00047992,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
2021-12-23T00:02:41.073639315Z,94403264763116,48638.7,0.00030774,SELL,1,94403265319917,2021-12-2300:02:40_SELL,0,USDT
2021-12-23T00:02:41.094296615Z,94403264763117,48638.6,0.00049529,BUY,1,94403265319916,2021-12-2300:02:40_BUY,0,USDT
